call_id,actor_id,gender,emotion,emotion_confidence,sentiment,sentiment_score,duration_sec,csat_score,risk_flag,transcript
1045_ITS_HAP_XX.wav,1045,Male,happy,0.824,POSITIVE,0.885,2.37,94.25,0,Have you ever seen this before?
1045_ITS_NEU_XX.wav,1045,Male,neutral,0.995,NEUTRAL,-0.065,2.64,46.75,0,I think I've seen this before.
1045_ITS_SAD_XX.wav,1045,Male,sad,0.855,NEGATIVE,-0.9,2.34,5,0,I think I've seen this before.
1045_IWL_ANG_XX.wav,1045,Male,angry,0.745,NEGATIVE,-0.751,2.97,12.45,1,I would like a new alarm clock.
1045_IWL_DIS_XX.wav,1045,Male,disgust,0.611,NEGATIVE,-0.855,3.17,7.25,0,I think I have a doctor's appointment.
1045_IWL_FEA_XX.wav,1045,Male,sad,0.584,NEGATIVE,-0.89,2.3,5.5,0,I would like a new warm clock.
1045_IWL_HAP_XX.wav,1045,Male,happy,0.871,POSITIVE,0.835,2.17,91.75,0,I would like a new alarm clock.
1045_IWL_NEU_XX.wav,1045,Male,neutral,0.956,NEUTRAL,-0.005,2.74,49.75,0,I would like a new alarm clock.
1045_IWL_SAD_XX.wav,1045,Male,sad,0.874,NEGATIVE,-0.793,2.9,10.35,0,"I would like you alone, fuck."
1045_IWW_ANG_XX.wav,1045,Male,disgust,0.358,NEGATIVE,-0.703,2.64,14.85,0,I wonder what this is about.
1045_IWW_DIS_XX.wav,1045,Male,disgust,0.897,NEGATIVE,-0.894,2.37,5.3,0,I wonder what this is about.
1045_IWW_FEA_XX.wav,1045,Male,sad,0.582,NEGATIVE,-0.781,2.5,10.95,0,I wonder what this is about.
1045_IWW_HAP_XX.wav,1045,Male,happy,1,POSITIVE,0.897,2.14,94.85,0,I wonder what this is about?
1045_IWW_NEU_XX.wav,1045,Male,neutral,0.999,NEUTRAL,-0.084,2.34,45.8,0,I wonder what this is about.
1045_IWW_SAD_XX.wav,1045,Male,sad,0.878,NEGATIVE,-0.754,2.3,12.3,0,I wonder what this is about.
1045_MTI_ANG_XX.wav,1045,Male,angry,0.87,NEGATIVE,-0.726,2.77,13.7,1,Maybe tomorrow it will be cold.
1045_MTI_DIS_XX.wav,1045,Male,sad,0.716,NEGATIVE,-0.888,2.87,5.6,0,Maybe tomorrow it will be cold.
1045_MTI_FEA_XX.wav,1045,Male,fearful,0.968,NEGATIVE,-0.87,2.9,6.5,0,Maybe tomorrow it will be cold.
1045_MTI_HAP_XX.wav,1045,Male,happy,0.972,POSITIVE,0.824,2.67,91.2,0,Maybe tomorrow it will be cold.
1045_MTI_NEU_XX.wav,1045,Male,neutral,0.655,NEUTRAL,-0.088,2.77,45.6,0,Maybe tomorrow it will be cold.
1045_MTI_SAD_XX.wav,1045,Male,sad,0.943,NEGATIVE,-0.866,2.47,6.7,0,Maybe tomorrow will be cold.
1045_TAI_ANG_XX.wav,1045,Male,disgust,0.98,NEGATIVE,-0.863,3.24,6.85,0,The airplane is almost full.
1045_TAI_DIS_XX.wav,1045,Male,disgust,0.912,NEGATIVE,-0.749,3.24,12.55,0,The airplane is almost full.
1045_TAI_FEA_XX.wav,1045,Male,sad,0.752,NEGATIVE,-0.711,2.87,14.45,0,The airplane is almost full.
1045_TAI_HAP_XX.wav,1045,Male,happy,0.92,POSITIVE,0.831,2.64,91.55,0,The airplane is almost full.
1045_TAI_NEU_XX.wav,1045,Male,neutral,0.944,NEUTRAL,-0.077,2.7,46.15,0,The airplane is almost full.
1045_TAI_SAD_XX.wav,1045,Male,sad,0.63,NEGATIVE,-0.726,2.57,13.7,0,Your play is almost full.
1045_TIE_ANG_XX.wav,1045,Male,disgust,0.678,NEGATIVE,-0.704,3.3,14.8,0,That is exactly what happened.
1045_TIE_DIS_XX.wav,1045,Male,disgust,0.976,NEGATIVE,-0.861,3.7,6.95,0,That is exactly what happened.
1045_TIE_FEA_XX.wav,1045,Male,fearful,0.939,NEGATIVE,-0.776,2.84,11.2,0,That is exactly what happened.
1045_TIE_HAP_XX.wav,1045,Male,fearful,0.99,NEGATIVE,-0.742,3.24,12.9,0,That is exactly what happened.
1045_TIE_NEU_XX.wav,1045,Male,neutral,0.946,NEUTRAL,0.08,2.6,54,0,That is exactly what happened.
1045_TIE_SAD_XX.wav,1045,Male,sad,0.569,NEGATIVE,-0.867,3.2,6.65,0,That is exactly what happened.
1045_TSI_ANG_XX.wav,1045,Male,angry,0.523,NEGATIVE,-0.893,2.87,5.35,1,the surface is split.
1045_TSI_DIS_XX.wav,1045,Male,sad,0.646,NEGATIVE,-0.808,3.04,9.6,0,That surface is slick.
1045_TSI_FEA_XX.wav,1045,Male,neutral,0.463,NEUTRAL,-0.015,2.17,49.25,0,The surface is slick.
1045_TSI_HAP_XX.wav,1045,Male,happy,0.975,POSITIVE,0.752,2.4,87.6,0,The surface is slick.
1045_TSI_NEU_XX.wav,1045,Male,neutral,0.465,NEUTRAL,-0.05,2.8,47.5,0,The surface is slick.
1045_TSI_SAD_XX.wav,1045,Male,sad,0.835,NEGATIVE,-0.875,2.64,6.25,0,The surface is slick.
1045_WSI_ANG_XX.wav,1045,Male,disgust,0.992,NEGATIVE,-0.739,3.17,13.05,0,We'll stop in a couple of minutes.
1045_WSI_DIS_XX.wav,1045,Male,disgust,0.993,NEGATIVE,-0.739,3.37,13.05,0,I'll stop in a couple of minutes.
1045_WSI_FEA_XX.wav,1045,Male,sad,0.672,NEGATIVE,-0.777,2.6,11.15,0,What's happening in a couple of minutes?
1045_WSI_HAP_XX.wav,1045,Male,happy,0.996,POSITIVE,0.71,2.6,85.5,0,We'll stop in a couple of minutes.
1045_WSI_NEU_XX.wav,1045,Male,neutral,0.836,NEUTRAL,0.058,3.14,52.9,0,We'll stop in a couple of minutes.
1045_WSI_SAD_XX.wav,1045,Male,sad,0.908,NEGATIVE,-0.776,2.67,11.2,0,We'll stop in a couple of minutes.
1046_DFA_ANG_XX.wav,1046,Female,angry,1,NEGATIVE,-0.819,2.28,9.05,1,Don't forget a jacket
1046_DFA_DIS_XX.wav,1046,Female,neutral,0.946,NEUTRAL,-0.026,2.17,48.7,0,Don't forget to check it.
1046_DFA_FEA_XX.wav,1046,Female,happy,0.915,POSITIVE,0.799,1.94,89.95,0,Don't forget to jack it!
1046_DFA_HAP_XX.wav,1046,Female,happy,0.998,POSITIVE,0.805,2.04,90.25,0,Don't forget a jacket.
1046_DFA_NEU_XX.wav,1046,Female,neutral,0.999,NEUTRAL,-0.031,2.17,48.45,0,Don't forget a jacket
1046_DFA_SAD_XX.wav,1046,Female,sad,0.721,NEGATIVE,-0.742,2,12.9,0,Don't forget to jack it
1046_IEO_ANG_HI.wav,1046,Female,angry,0.993,NEGATIVE,-0.814,2.34,9.3,1,It's 11 o'clock!
1046_IEO_ANG_LO.wav,1046,Female,happy,0.467,POSITIVE,0.891,2.1,94.55,0,It's 11 o'clock.
1046_IEO_ANG_MD.wav,1046,Female,angry,0.889,NEGATIVE,-0.804,2.27,9.8,1,It's 11 o'clock.
1046_IEO_DIS_HI.wav,1046,Female,disgust,0.926,NEGATIVE,-0.723,1.97,13.85,0,It's 11 o'clock.
1046_IEO_DIS_LO.wav,1046,Female,happy,0.806,POSITIVE,0.896,1.9,94.8,0,It's 11 o'clock.
1046_IEO_DIS_MD.wav,1046,Female,disgust,0.933,NEGATIVE,-0.758,2.04,12.1,0,It's a little bit of clock.
1046_IEO_FEA_HI.wav,1046,Female,fearful,0.947,NEGATIVE,-0.852,1.74,7.4,0,It's a look at a clock!
1046_IEO_FEA_LO.wav,1046,Female,fearful,0.765,NEGATIVE,-0.884,1.87,5.8,0,It's a little bit loud.
1046_IEO_FEA_MD.wav,1046,Female,neutral,0.742,NEUTRAL,0.059,1.77,52.95,0,"It's a lot of them, Bob."
1046_IEO_HAP_HI.wav,1046,Female,happy,0.733,POSITIVE,0.849,1.74,92.45,0,It's 11 o'clock!
1046_IEO_HAP_LO.wav,1046,Female,happy,0.872,POSITIVE,0.817,1.84,90.85,0,It's 11 o'clock
1046_IEO_HAP_MD.wav,1046,Female,happy,0.848,POSITIVE,0.883,1.77,94.15,0,It's 11 o'clock.
1046_IEO_NEU_XX.wav,1046,Female,neutral,0.999,NEUTRAL,0.046,1.7,52.3,0,It's 11 o'clock.
1046_IEO_SAD_HI.wav,1046,Female,sad,0.878,NEGATIVE,-0.777,2.3,11.15,0,It's 11 o'clock.
1046_IEO_SAD_LO.wav,1046,Female,sad,0.552,NEGATIVE,-0.746,1.9,12.7,0,It's a little bit long.
1046_IEO_SAD_MD.wav,1046,Female,sad,0.801,NEGATIVE,-0.795,2.07,10.25,0,It's a lot more quiet.
1046_IOM_ANG_XX.wav,1046,Female,angry,0.976,NEGATIVE,-0.705,2.34,14.75,1,I'm on my way to the meeting.
1046_IOM_DIS_XX.wav,1046,Female,disgust,0.952,NEGATIVE,-0.74,2.5,13,0,I want my way to the meeting.
1046_IOM_FEA_XX.wav,1046,Female,sad,0.525,NEGATIVE,-0.807,2.6,9.65,0,I'm on my way to the meeting.
1046_IOM_HAP_XX.wav,1046,Female,happy,0.974,POSITIVE,0.87,1.9,93.5,0,I'm on my way to the meeting.
1046_IOM_NEU_XX.wav,1046,Female,neutral,0.996,NEUTRAL,-0.02,2.1,49,0,I'm on my way to the meeting.
1046_IOM_SAD_XX.wav,1046,Female,sad,0.704,NEGATIVE,-0.897,1.9,5.15,0,I'm on my way to the meeting.
1046_ITH_ANG_XX.wav,1046,Female,happy,0.472,POSITIVE,0.884,2.17,94.2,0,I think I have a doctor's appointment.
1046_ITH_DIS_XX.wav,1046,Female,disgust,0.516,NEGATIVE,-0.737,2.44,13.15,0,I think I have a doctor's appointment.
1046_ITH_FEA_XX.wav,1046,Female,fearful,0.822,NEGATIVE,-0.722,1.94,13.9,0,I think I have a doctor's appointment.
1046_ITH_HAP_XX.wav,1046,Female,happy,0.987,POSITIVE,0.868,2.1,93.4,0,I think I have a doctor's appointment.
1046_ITH_NEU_XX.wav,1046,Female,neutral,0.994,NEUTRAL,0.025,2.37,51.25,0,I think I have a doctor's appointment.
1046_ITH_SAD_XX.wav,1046,Female,sad,0.915,NEGATIVE,-0.748,2.4,12.6,0,I think I have a doctor's appointment.
1046_ITS_ANG_XX.wav,1046,Female,angry,0.982,NEGATIVE,-0.859,2.57,7.05,1,I think I've seen this before.
1046_ITS_DIS_XX.wav,1046,Female,sad,0.449,NEGATIVE,-0.829,2.27,8.55,0,I think I've seen this before.
1046_ITS_FEA_XX.wav,1046,Female,fearful,0.765,NEGATIVE,-0.788,2.07,10.6,0,I think I've seen this before.
1046_ITS_HAP_XX.wav,1046,Female,happy,0.999,POSITIVE,0.75,2.14,87.5,0,I think I've seen this before.
1046_ITS_NEU_XX.wav,1046,Female,neutral,1,NEUTRAL,0.064,2.1,53.2,0,I think I've seen this before.
1046_ITS_SAD_XX.wav,1046,Female,sad,0.872,NEGATIVE,-0.764,2.3,11.8,0,I think I've seen this before.
1046_IWL_ANG_XX.wav,1046,Female,angry,0.924,NEGATIVE,-0.762,2.14,11.9,1,I would like a new alarm clock.
1046_IWL_DIS_XX.wav,1046,Female,disgust,0.887,NEGATIVE,-0.733,2.27,13.35,0,I would like a new alarm clock.
1046_IWL_FEA_XX.wav,1046,Female,happy,0.724,POSITIVE,0.897,2.1,94.85,0,Or like a new alarm clock.
1046_IWL_HAP_XX.wav,1046,Female,happy,0.961,POSITIVE,0.707,2.04,85.35,0,I would like a new alarm clock.
1046_IWL_NEU_XX.wav,1046,Female,neutral,0.993,NEUTRAL,0.009,2.4,50.45,0,I would like a new alarm clock.
1046_IWL_SAD_XX.wav,1046,Female,sad,0.413,NEGATIVE,-0.815,2.28,9.25,0,I would like a new alarm clock.
1046_IWW_ANG_XX.wav,1046,Female,happy,0.503,POSITIVE,0.869,2.14,93.45,0,I wonder what this is about?
1046_IWW_DIS_XX.wav,1046,Female,disgust,0.803,NEGATIVE,-0.727,1.87,13.65,0,I wonder what this is about.
1046_IWW_FEA_XX.wav,1046,Female,sad,0.923,NEGATIVE,-0.851,2.5,7.45,0,What about this is about?
1046_IWW_HAP_XX.wav,1046,Female,happy,0.944,POSITIVE,0.772,1.87,88.6,0,I wonder what this is about?
1046_IWW_NEU_XX.wav,1046,Female,neutral,0.986,NEUTRAL,0.055,2.28,52.75,0,I wonder what this is about.
1046_IWW_SAD_XX.wav,1046,Female,sad,0.703,NEGATIVE,-0.785,1.94,10.75,0,I wonder what this is about.
1046_MTI_ANG_XX.wav,1046,Female,angry,0.913,NEGATIVE,-0.845,2.67,7.75,1,Maybe tomorrow it will be cold.
1046_MTI_DIS_XX.wav,1046,Female,sad,0.726,NEGATIVE,-0.755,2.54,12.25,0,Maybe tomorrow it will be cold.
1046_MTI_FEA_XX.wav,1046,Female,fearful,0.912,NEGATIVE,-0.847,2.28,7.65,0,Maybe tomorrow it will be cold.
1046_MTI_HAP_XX.wav,1046,Female,fearful,0.92,NEGATIVE,-0.825,2,8.75,0,Maybe tomorrow I'll be cold.
1046_MTI_NEU_XX.wav,1046,Female,neutral,0.994,NEUTRAL,0.055,2.07,52.75,0,Maybe tomorrow it will be cold.
1046_MTI_SAD_XX.wav,1046,Female,sad,0.698,NEGATIVE,-0.867,2.3,6.65,0,Maybe tomorrow it will be cold.
1046_TAI_ANG_XX.wav,1046,Female,angry,0.972,NEGATIVE,-0.814,2.2,9.3,1,The airplane is almost full
1046_TAI_DIS_XX.wav,1046,Female,neutral,0.516,NEUTRAL,0.074,2,53.7,0,The airplane is also full.
1046_TAI_FEA_XX.wav,1046,Female,neutral,0.898,NEUTRAL,-0.096,2.04,45.2,0,The ear point is almost full.
1046_TAI_HAP_XX.wav,1046,Female,happy,0.998,POSITIVE,0.791,1.97,89.55,0,The airplane is almost full.
1046_TAI_NEU_XX.wav,1046,Female,neutral,0.999,NEUTRAL,-0.06,2.2,47,0,The airplane is almost full.
1046_TAI_SAD_XX.wav,1046,Female,sad,0.705,NEGATIVE,-0.746,2.1,12.7,0,The airplane is almost full.
1046_TIE_ANG_XX.wav,1046,Female,angry,0.798,NEGATIVE,-0.801,2.28,9.95,1,That is exactly what happened.
1046_TIE_DIS_XX.wav,1046,Female,disgust,0.813,NEGATIVE,-0.721,2.07,13.95,0,That is exactly what happened.
1046_TIE_FEA_XX.wav,1046,Female,sad,0.591,NEGATIVE,-0.854,1.97,7.3,0,That is exactly what happened.
1046_TIE_HAP_XX.wav,1046,Female,happy,0.986,POSITIVE,0.774,2.2,88.7,0,That is exactly what happened.
1046_TIE_NEU_XX.wav,1046,Female,neutral,0.995,NEUTRAL,0.083,2.37,54.15,0,That is exactly what happened.
1046_TIE_SAD_XX.wav,1046,Female,sad,0.968,NEGATIVE,-0.751,2.27,12.45,0,That is exactly what happened.
1046_TSI_ANG_XX.wav,1046,Female,angry,0.997,NEGATIVE,-0.858,1.84,7.1,1,The surface is slick.
1046_TSI_DIS_XX.wav,1046,Female,sad,0.809,NEGATIVE,-0.777,2.14,11.15,0,This surface is slick.
1046_TSI_FEA_XX.wav,1046,Female,fearful,0.612,NEGATIVE,-0.9,1.7,5,0,The surface is slick.
1046_TSI_HAP_XX.wav,1046,Female,happy,0.995,POSITIVE,0.857,1.6,92.85,0,The surface is slick.
1046_TSI_NEU_XX.wav,1046,Female,neutral,0.951,NEUTRAL,-0.065,2.04,46.75,0,The surface is slick.
1046_TSI_SAD_XX.wav,1046,Female,sad,0.89,NEGATIVE,-0.894,1.94,5.3,0,The surface is slick.
1046_WSI_ANG_XX.wav,1046,Female,angry,0.966,NEGATIVE,-0.805,2.37,9.75,1,We'll stop in a couple of minutes.
1046_WSI_DIS_XX.wav,1046,Female,disgust,0.73,NEGATIVE,-0.777,2.28,11.15,0,We'll stop in a couple of minutes.
1046_WSI_FEA_XX.wav,1046,Female,fearful,0.958,NEGATIVE,-0.751,1.9,12.45,0,Let's not break a little minutes.
1046_WSI_HAP_XX.wav,1046,Female,happy,0.993,POSITIVE,0.858,1.74,92.9,0,We'll start with a couple of minutes.
1046_WSI_NEU_XX.wav,1046,Female,neutral,0.997,NEUTRAL,0.027,1.94,51.35,0,We'll stop in a couple of minutes.
1046_WSI_SAD_XX.wav,1046,Female,sad,0.702,NEGATIVE,-0.75,1.94,12.5,0,We'll stop in a couple of minutes.
1047_DFA_ANG_XX.wav,1047,Male,angry,0.994,NEGATIVE,-0.84,2.04,8,1,Don't forget a jacket!
1047_DFA_DIS_XX.wav,1047,Male,disgust,0.958,NEGATIVE,-0.823,2.27,8.85,0,Don't forget a jacket.
1047_DFA_FEA_XX.wav,1047,Male,happy,0.995,POSITIVE,0.806,1.87,90.3,0,Don't forget a jacket!
1047_DFA_HAP_XX.wav,1047,Male,happy,0.999,POSITIVE,0.745,1.6,87.25,0,Don't forget a jacket
1047_DFA_NEU_XX.wav,1047,Male,neutral,0.985,NEUTRAL,-0.027,2.34,48.65,0,Don't forget a jacket.
1047_DFA_SAD_XX.wav,1047,Male,sad,0.774,NEGATIVE,-0.878,1.84,6.1,0,Don't forget a jacket
1047_IEO_ANG_HI.wav,1047,Male,angry,1,NEGATIVE,-0.885,2.54,5.75,1,It's 11 o'clock!
1047_IEO_ANG_LO.wav,1047,Male,angry,0.995,NEGATIVE,-0.725,2,13.75,1,It's 11 o'clock.
1047_IEO_ANG_MD.wav,1047,Male,happy,0.542,POSITIVE,0.772,2.3,88.6,0,It's 11 o'clock.
1047_IEO_DIS_HI.wav,1047,Male,disgust,0.795,NEGATIVE,-0.702,2.4,14.9,0,So I'm gonna clock.
1047_IEO_DIS_LO.wav,1047,Male,disgust,0.547,NEGATIVE,-0.807,2.17,9.65,0,It's 11 o'clock.
1047_IEO_DIS_MD.wav,1047,Male,disgust,0.947,NEGATIVE,-0.871,2.57,6.45,0,It's 11 o'clock.
1047_IEO_FEA_HI.wav,1047,Male,angry,0.402,NEGATIVE,-0.719,1.7,14.05,1,It's 11 o'clock!
1047_IEO_FEA_LO.wav,1047,Male,fearful,0.825,NEGATIVE,-0.886,2.17,5.7,0,It's 11 o'clock.
1047_IEO_FEA_MD.wav,1047,Male,fearful,0.991,NEGATIVE,-0.885,2.04,5.75,0,It's 11 o'clock!
1047_IEO_HAP_HI.wav,1047,Male,happy,0.975,POSITIVE,0.793,1.87,89.65,0,It's 11 o'clock.
1047_IEO_HAP_LO.wav,1047,Male,happy,0.956,POSITIVE,0.702,1.84,85.1,0,It's 11 o'clock.
1047_IEO_HAP_MD.wav,1047,Male,happy,0.992,POSITIVE,0.893,1.53,94.65,0,It's 11 o'clock.
1047_IEO_NEU_XX.wav,1047,Male,neutral,0.994,NEUTRAL,-0.092,1.84,45.4,0,It's 11 o'clock.
1047_IEO_SAD_HI.wav,1047,Male,neutral,0.771,NEUTRAL,0.089,1.94,54.45,0,It's 11 o'clock.
1047_IEO_SAD_LO.wav,1047,Male,sad,0.617,NEGATIVE,-0.778,1.9,11.1,0,It's 11 o'clock.
1047_IEO_SAD_MD.wav,1047,Male,sad,0.597,NEGATIVE,-0.84,2.2,8,0,It's a little bit of clock.
1047_IOM_ANG_XX.wav,1047,Male,angry,1,NEGATIVE,-0.827,2.27,8.65,1,I'm on my way to the meeting.
1047_IOM_DIS_XX.wav,1047,Male,neutral,0.866,NEUTRAL,-0.096,1.97,45.2,0,I'm on my way to the meeting.
1047_IOM_FEA_XX.wav,1047,Male,fearful,0.587,NEGATIVE,-0.77,2.1,11.5,0,I'm on my way to the meeting.
1047_IOM_HAP_XX.wav,1047,Male,happy,0.994,POSITIVE,0.748,2,87.4,0,I'm on my way to the meeting!
1047_IOM_NEU_XX.wav,1047,Male,neutral,0.895,NEUTRAL,0.054,2.6,52.7,0,I'm on my way to the meeting.
1047_IOM_SAD_XX.wav,1047,Male,sad,0.722,NEGATIVE,-0.802,1.94,9.9,0,I'm on my way to the meeting.
1047_ITH_ANG_XX.wav,1047,Male,angry,0.983,NEGATIVE,-0.883,3,5.85,1,I think I have a doctor's appointment.
1047_ITH_DIS_XX.wav,1047,Male,disgust,0.719,NEGATIVE,-0.798,2.67,10.1,0,I think I have a doctor's appointment.
1047_ITH_FEA_XX.wav,1047,Male,fearful,0.757,NEGATIVE,-0.701,2.84,14.95,0,I think I have a doctor's appointment.
1047_ITH_HAP_XX.wav,1047,Male,happy,0.757,POSITIVE,0.845,2.3,92.25,0,I think I have a doctor's appointment.
1047_ITH_NEU_XX.wav,1047,Male,neutral,1,NEUTRAL,0.049,2.7,52.45,0,I think I have a doctor's appointment.
1047_ITH_SAD_XX.wav,1047,Male,sad,0.949,NEGATIVE,-0.879,2.47,6.05,0,I think I have a doctor's appointment.
1047_ITS_ANG_XX.wav,1047,Male,angry,0.995,NEGATIVE,-0.724,2.84,13.8,1,I think I've seen this before.
1047_ITS_DIS_XX.wav,1047,Male,disgust,0.966,NEGATIVE,-0.744,2.47,12.8,0,I think I've seen this before.
1047_ITS_FEA_XX.wav,1047,Male,fearful,0.974,NEGATIVE,-0.848,2.14,7.6,0,I think I've seen this before.
1047_ITS_HAP_XX.wav,1047,Male,happy,0.961,POSITIVE,0.758,2.47,87.9,0,I think I've seen this before.
1047_ITS_NEU_XX.wav,1047,Male,neutral,0.938,NEUTRAL,-0.02,2.57,49,0,I think I've seen this before.
1047_ITS_SAD_XX.wav,1047,Male,sad,0.784,NEGATIVE,-0.878,2.4,6.1,0,I think I've seen this before.
1047_IWL_ANG_XX.wav,1047,Male,angry,0.759,NEGATIVE,-0.846,2.47,7.7,1,I would like a new alarm clock.
1047_IWL_DIS_XX.wav,1047,Male,disgust,0.654,NEGATIVE,-0.703,2.4,14.85,0,I would like a new alarm clock.
1047_IWL_FEA_XX.wav,1047,Male,fearful,0.992,NEGATIVE,-0.843,2.34,7.85,0,I would like a new alarm clock.
1047_IWL_HAP_XX.wav,1047,Male,angry,0.656,NEGATIVE,-0.786,2.5,10.7,1,I would like a new alarm clock.
1047_IWL_NEU_XX.wav,1047,Male,neutral,0.997,NEUTRAL,-0.033,2.47,48.35,0,I would like a new alarm clock.
1047_IWL_SAD_XX.wav,1047,Male,sad,0.898,NEGATIVE,-0.807,2.6,9.65,0,I would like a new alarm clock.
1047_IWW_ANG_XX.wav,1047,Male,angry,0.949,NEGATIVE,-0.847,2.1,7.65,1,I wonder what this is about.
1047_IWW_DIS_XX.wav,1047,Male,sad,0.408,NEGATIVE,-0.851,2.57,7.45,0,I wonder what this is about.
1047_IWW_FEA_XX.wav,1047,Male,fearful,0.996,NEGATIVE,-0.846,2.27,7.7,0,I want you to be with us a bar.
1047_IWW_HAP_XX.wav,1047,Male,happy,0.759,POSITIVE,0.737,2.54,86.85,0,I wonder what this is about?
1047_IWW_NEU_XX.wav,1047,Male,neutral,0.989,NEUTRAL,0.001,2.07,50.05,0,I want to what this is about.
1047_IWW_SAD_XX.wav,1047,Male,neutral,0.535,NEUTRAL,0.036,2.17,51.8,0,I wonder what this is about.
1047_MTI_ANG_XX.wav,1047,Male,angry,0.992,NEGATIVE,-0.856,2.5,7.2,1,Maybe tomorrow it will be cold.
1047_MTI_DIS_XX.wav,1047,Male,disgust,0.845,NEGATIVE,-0.769,3,11.55,0,Maybe tomorrow it will be cold.
1047_MTI_FEA_XX.wav,1047,Male,fearful,0.991,NEGATIVE,-0.805,2.67,9.75,0,Maybe tomorrow will be cold.
1047_MTI_HAP_XX.wav,1047,Male,happy,0.921,POSITIVE,0.839,2.84,91.95,0,Maybe tomorrow it will be cold.
1047_MTI_NEU_XX.wav,1047,Male,neutral,0.927,NEUTRAL,0.093,2.67,54.65,0,Maybe tomorrow it will be cold.
1047_MTI_SAD_XX.wav,1047,Male,disgust,0.462,NEGATIVE,-0.899,2.97,5.05,0,Maybe tomorrow it will be cold.
1047_TAI_ANG_XX.wav,1047,Male,angry,0.994,NEGATIVE,-0.737,2.67,13.15,1,the airplane is almost full.
1047_TAI_DIS_XX.wav,1047,Male,disgust,0.948,NEGATIVE,-0.828,2.54,8.6,0,The airplane is almost full.
1047_TAI_FEA_XX.wav,1047,Male,fearful,0.99,NEGATIVE,-0.731,2.34,13.45,0,The airplane is almost full.
1047_TAI_HAP_XX.wav,1047,Male,happy,0.998,POSITIVE,0.77,1.77,88.5,0,The airplane is almost full.
1047_TAI_NEU_XX.wav,1047,Male,neutral,0.995,NEUTRAL,0.016,2.57,50.8,0,The airplane is almost full.
1047_TAI_SAD_XX.wav,1047,Male,sad,0.649,NEGATIVE,-0.759,2.44,12.05,0,The airplane is almost full.
1047_TIE_ANG_XX.wav,1047,Male,angry,0.999,NEGATIVE,-0.842,2.64,7.9,1,That is exactly what happened.
1047_TIE_DIS_XX.wav,1047,Male,disgust,0.987,NEGATIVE,-0.701,3.4,14.95,0,That is exactly what happened.
1047_TIE_FEA_XX.wav,1047,Male,happy,0.761,POSITIVE,0.776,2.28,88.8,0,That is exactly what happened.
1047_TIE_HAP_XX.wav,1047,Male,happy,0.975,POSITIVE,0.849,2.64,92.45,0,That is exactly what happened.
1047_TIE_NEU_XX.wav,1047,Male,fearful,0.726,NEGATIVE,-0.728,2.6,13.6,0,That is exactly what happened.
1047_TIE_SAD_XX.wav,1047,Male,sad,0.711,NEGATIVE,-0.721,2.94,13.95,0,That is exactly what happened.
1047_TSI_ANG_XX.wav,1047,Male,angry,0.976,NEGATIVE,-0.727,2.28,13.65,1,The surface is slick!
1047_TSI_DIS_XX.wav,1047,Male,disgust,0.951,NEGATIVE,-0.855,2.87,7.25,0,The surface is slick.
1047_TSI_FEA_XX.wav,1047,Male,happy,0.992,POSITIVE,0.851,1.84,92.55,0,The surface is slick!
1047_TSI_HAP_XX.wav,1047,Male,happy,0.981,POSITIVE,0.74,2.14,87,0,The surface is slick.
1047_TSI_NEU_XX.wav,1047,Male,neutral,0.99,NEUTRAL,0.078,2.2,53.9,0,The surface is slick.
1047_TSI_SAD_XX.wav,1047,Male,neutral,0.723,NEUTRAL,-0.075,1.94,46.25,0,The surface is slick.
1047_WSI_ANG_XX.wav,1047,Male,angry,1,NEGATIVE,-0.717,2.64,14.15,1,We'll stop in a couple of minutes.
1047_WSI_DIS_XX.wav,1047,Male,disgust,0.967,NEGATIVE,-0.808,3.14,9.6,0,We'll stop in a couple of minutes.
1047_WSI_FEA_XX.wav,1047,Male,fearful,0.985,NEGATIVE,-0.762,2.3,11.9,0,We'll stop in a couple of minutes.
1047_WSI_HAP_XX.wav,1047,Male,happy,0.999,POSITIVE,0.786,2.27,89.3,0,We'll stop in a couple of minutes.
1047_WSI_NEU_XX.wav,1047,Male,neutral,1,NEUTRAL,-0.061,2.17,46.95,0,We'll stop in a couple of minutes.
1047_WSI_SAD_XX.wav,1047,Male,neutral,0.491,NEUTRAL,0.054,2.07,52.7,0,We'll stop in a couple of minutes.
1048_DFA_ANG_XX.wav,1048,Female,angry,0.99,NEGATIVE,-0.899,2.5,5.05,1,Don't forget a jacket!
1048_DFA_DIS_XX.wav,1048,Female,disgust,0.867,NEGATIVE,-0.789,2.4,10.55,0,Don't forget to jack it.
1048_DFA_FEA_XX.wav,1048,Female,fearful,0.993,NEGATIVE,-0.849,2.34,7.55,0,Don't forget to jack it!
1048_DFA_HAP_XX.wav,1048,Female,happy,0.975,POSITIVE,0.885,2.17,94.25,0,Don't forget a jacket.
1048_DFA_NEU_XX.wav,1048,Female,neutral,0.973,NEUTRAL,0.058,2.28,52.9,0,Don't forget a jacket.
1048_DFA_SAD_XX.wav,1048,Female,sad,0.821,NEGATIVE,-0.816,2.14,9.2,0,Don't forget a jacket.
1048_IEO_ANG_HI.wav,1048,Female,angry,0.998,NEGATIVE,-0.717,2.34,14.15,1,It's eleven o'clock!
1048_IEO_ANG_LO.wav,1048,Female,angry,0.905,NEGATIVE,-0.841,2.14,7.95,1,It's eleven o'clock.
